competitors_name,country,total,place,judging,finals,competition_type,competition,location,date,url,img_url
Blue Agle,Italy,21,7,21,,Women's Physique - Open,2024-spain-empro-classic,"Alicante,Spain",2024-06-15,https://www.ifbbpro.com/competition/2024-spain-empro-classic/,https://www.ifbbpro.com/wp-content/uploads/2024/01/2024spainPRO_061624_resultsp6-800x465.jpg
Sandra Luz Armenta Miranda,Mexico,31,10,31,,Women's Physique - Open,2024-spain-empro-classic,"Alicante,Spain",2024-06-15,https://www.ifbbpro.com/competition/2024-spain-empro-classic/,https://www.ifbbpro.com/wp-content/uploads/2024/01/2024spainPRO_061624_resultsp6-800x465.jpg
Dayana Cano Molina,Costa Rica,36,12,36,,Women's Physique - Open,2024-spain-empro-classic,"Alicante,Spain",2024-06-15,https://www.ifbbpro.com/competition/2024-spain-empro-classic/,https://www.ifbbpro.com/wp-content/uploads/2024/01/2024spainPRO_061624_resultsp6-800x465.jpg
Silvia Cuartero Martinez,Spain,24,8,24,,Women's Physique - Open,2024-spain-empro-classic,"Alicante,Spain",2024-06-15,https://www.ifbbpro.com/competition/2024-spain-empro-classic/,https://www.ifbbpro.com/wp-content/uploads/2024/01/2024spainPRO_061624_resultsp6-800x465.jpg
Lenka Ferencukova,Czech Republic,15,5,15,,Women's Physique - Open,2024-spain-empro-classic,"Alicante,Spain",2024-06-15,https://www.ifbbpro.com/competition/2024-spain-empro-classic/,https://www.ifbbpro.com/wp-content/uploads/2024/01/2024spainPRO_061624_resultsp6-800x465.jpg
Sandra Knezevic,Switzerland,3,1,3,,Women's Physique - Open,2024-spain-empro-classic,"Alicante,Spain",2024-06-15,https://www.ifbbpro.com/competition/2024-spain-empro-classic/,https://www.ifbbpro.com/wp-content/uploads/2024/01/2024spainPRO_061624_resultsp6-800x465.jpg
Yaiza Miranda Gonzalez,Spain,27,9,27,,Women's Physique - Open,2024-spain-empro-classic,"Alicante,Spain",2024-06-15,https://www.ifbbpro.com/competition/2024-spain-empro-classic/,https://www.ifbbpro.com/wp-content/uploads/2024/01/2024spainPRO_061624_resultsp6-800x465.jpg
Sanna Nupponen,Finland,12,4,12,,Women's Physique - Open,2024-spain-empro-classic,"Alicante,Spain",2024-06-15,https://www.ifbbpro.com/competition/2024-spain-empro-classic/,https://www.ifbbpro.com/wp-content/uploads/2024/01/2024spainPRO_061624_resultsp6-800x465.jpg
Frida Palmell,Sweden,18,6,18,,Women's Physique - Open,2024-spain-empro-classic,"Alicante,Spain",2024-06-15,https://www.ifbbpro.com/competition/2024-spain-empro-classic/,https://www.ifbbpro.com/wp-content/uploads/2024/01/2024spainPRO_061624_resultsp6-800x465.jpg
Paula Ranta,Finland,6,2,6,,Women's Physique - Open,2024-spain-empro-classic,"Alicante,Spain",2024-06-15,https://www.ifbbpro.com/competition/2024-spain-empro-classic/,https://www.ifbbpro.com/wp-content/uploads/2024/01/2024spainPRO_061624_resultsp6-800x465.jpg
Vanessa Schnurpfeil,Germany,32,11,32,,Women's Physique - Open,2024-spain-empro-classic,"Alicante,Spain",2024-06-15,https://www.ifbbpro.com/competition/2024-spain-empro-classic/,https://www.ifbbpro.com/wp-content/uploads/2024/01/2024spainPRO_061624_resultsp6-800x465.jpg
